,AAPL,MSFT,AMZN,GOOGL,META
2020-12-10,103.27703846475617,98.86988822179315,100.89021072313291,99.62047934155518,116.19542765512827
2020-12-11,102.47001909429466,99.34460212803283,102.59984725568027,98.93843773092946,117.15823040859846
2020-12-14,103.18011878229716,98.86225144811672,102.11504617878569,101.36586789785599,115.74260644543351
2020-12-15,103.99145462958231,97.88599758062165,102.45381722684886,101.33932098522519,116.35436834440796
2020-12-16,104.59965689106328,100.21340435993625,104.97675037441851,100.96734946426777,114.96484777592838
2020-12-17,103.94741791909799,100.58170582218501,103.91414539784405,101.03397163213155,113.31275038392175
2020-12-18,104.23070791503588,99.88779805876075,102.001435650306,99.0701986068707,113.62951469918876
2020-12-21,104.39415065545757,100.84723425322382,103.36359176729405,98.35958483256421,114.2712810137107
2020-12-22,104.66455602198383,100.777527382492,102.55350869841831,99.37120624913814,115.3543909819347
2020-12-23,105.62285939839097,100.56321891705171,102.57329690785402,98.78768414560832,115.97566827980252
2020-12-24,105.90164382450038,101.17071144876162,102.0148563023711,98.01143847177156,116.64046708499114
2020-12-25,106.66572836829178,99.9120680561533,102.32971300696067,99.34309326182014,115.54380786256135
2020-12-28,106.7805401119638,100.30512112704974,101.40219303012915,100.72378730412505,115.46875571269379
2020-12-29,107.13255453963164,102.28328829502533,101.2603899549026,101.28637452675552,113.78706059548374
2020-12-30,107.85414202046861,102.8023359960602,101.75759556519905,100.86678871832007,111.5747891670563
2020-12-31,106.33646012847322,102.45728248034773,100.77702287285032,100.66578919510584,112.44919818929672
2021-01-01,106.03948313016191,101.9798151094937,100.11400049909747,99.89948319801779,111.65014802349317
2021-01-04,105.58409881967623,101.60284156212182,99.80673972290208,98.95020870647544,112.67361641711746
2021-01-05,104.95366867803284,101.38568180460577,98.43018931527067,97.96131113389849,113.97495882852328
2021-01-06,104.70716818574071,101.0437721698662,98.05435317524348,97.39667498228373,113.31659100700368
2021-01-07,106.32675985841253,102.01470047331827,98.21018378937598,96.43265242826979,114.03309377814999
2021-01-08,105.4522961577027,100.30191967883727,97.85770416114012,94.97444080223018,113.3269648972418
2021-01-11,106.52092716857192,101.21073564333882,97.63154617629036,95.22112685402848,111.2987855291109
2021-01-12,104.78522376791342,100.86751967158676,97.65117045775014,95.48295918592903,111.4806954104527
2021-01-13,104.47668297327408,101.28896254916707,97.0517371393113,97.15967132492864,111.0013875607057
2021-01-14,104.68872754111196,100.19392601119557,97.76384586766484,96.5510937967471,110.5581704302112
2021-01-15,105.34636873024421,101.57463808458667,99.21752041550991,96.87614854174838,112.80890069862596
2021-01-18,106.14073867628562,102.88894765110525,98.79735289811978,97.21844621257776,111.14511313271755
2021-01-19,107.0289554119612,103.92257322906462,99.31759981625002,97.01077877285937,111.6161088852129
2021-01-20,106.6990397203063,102.40121583590363,99.1195425925155,97.77465866273853,110.55546182507538
2021-01-21,106.24934472919523,103.2950851563798,99.52227575838778,98.57500410977498,111.60880292596215
2021-01-22,107.20773483479664,103.75562219972254,101.13328409580022,98.93784576404431,111.98716185866127
2021-01-25,107.04564754884305,102.14420966720184,101.68968649181255,98.72472635287754,112.45775971686567
2021-01-26,105.73103807458696,102.16025023980802,99.94217227093849,98.41174279360914,111.44473143132242
2021-01-27,104.58139008254412,102.57436073125439,100.43710369925655,97.1137134289473,110.63902850644962
2021-01-28,103.66567917899448,103.18760702186025,101.72370212855392,96.37274346495353,111.71437734566605
2021-01-29,104.22402878749774,103.41203753952234,101.53914340801067,95.81347591529035,113.75572530734411
2021-02-01,104.41433376903085,103.75513861223517,102.59618220219646,94.7804936244916,114.34914771147575
2021-02-02,105.17985780114564,105.33753365544037,101.93135190121319,95.23646120280465,113.37288574216164
2021-02-03,104.77333366417207,106.679620260921,100.46849286670853,96.42149394433717,113.80331429500549
2021-02-04,104.98155695169771,103.70596032103174,100.65067562900221,95.58811752564888,116.64631008078314
2021-02-05,105.68263467499068,103.41863875813043,98.9377730552448,95.8977896393726,116.81255939457083
2021-02-08,105.39836516231516,103.28980667418615,98.74032135517517,94.94918194958386,118.5801380261464
2021-02-09,105.92326083762869,101.53643591619104,100.05917990669928,94.69797341594747,117.75258766892347
2021-02-10,105.26654087354572,101.67277206067136,98.20569238623098,94.08412267387241,117.75013131476202
2021-02-11,104.92702197381935,102.99156759989413,96.99594883023579,94.6899869914066,118.52933707131916
2021-02-12,104.56905857535273,101.91931168522912,96.0384748190993,94.08704635966785,119.04883454270487
2021-02-15,103.36736613659723,102.30365982233707,96.01608139266224,95.0817438327464,118.18721044330549
2021-02-16,103.91352149056495,101.41157260852098,95.70384967025414,94.88634199372305,117.2812295381479
2021-02-17,103.4682710395763,100.77276117664023,97.09111698067892,94.3096708232915,118.49343591257187
2021-02-18,103.52260005514266,102.31354092322222,98.06135666694249,93.1723203434083,119.9617658414432
2021-02-19,104.06309662363485,101.80064609829591,98.58765990252215,93.4459066767372,121.83827000842365
2021-02-22,104.57062968357182,102.31318760335475,98.7708384503599,94.32392930715574,124.10572390046394
2021-02-23,105.31086301225304,100.45666038793281,99.19967137875088,94.61992970160003,124.32262593742547
2021-02-24,105.24928945133212,102.38595757870306,98.38760965779343,96.8009147284441,123.98592069288306
2021-02-25,104.84664286318008,103.04606225731897,99.27432538262863,98.23418967250039,125.72260416812637
2021-02-26,104.80500792131376,102.8993263547905,98.2157450445041,97.97173716388001,126.67295639449583
2021-03-01,103.0926616950812,103.53467298790156,99.07927714743914,97.69972716361683,125.48472850881369
2021-03-02,101.65219028791847,102.12610437022411,100.30160872483145,98.19897070105893,124.24404165297571
2021-03-03,100.35662490663717,103.38229037598836,100.55354583483481,97.41844260406836,124.90669409567292
2021-03-04,99.40054760883872,103.08911689182199,100.41667201532964,98.60070630378036,124.73534648951315
2021-03-05,99.83864821915307,102.92011775361357,100.8597914051911,98.9974834511067,124.75227428101464
2021-03-08,98.97829409246997,102.45632143233942,98.05378599353509,99.29140577651717,126.14793415108852
2021-03-09,98.64415185560395,101.90388461766932,98.38995809479465,100.01583824650939,127.1599407726163
2021-03-10,99.9741079479314,102.6552993418974,98.31781159146651,101.79457935838437,128.91385656806293
2021-03-11,99.65842532243477,102.95951327760552,98.30736281855894,102.00954713507176,126.49832180202098
2021-03-12,100.43630524459162,103.67420287318335,99.0440054618356,101.93506618741151,126.87001023994388
2021-03-15,99.54278692860338,103.70655977838707,99.00957491517374,103.52604264284136,127.80554205791124
2021-03-16,99.37824192002661,104.28185406747225,97.92623519989223,104.57439217251843,125.91965533887158
2021-03-17,98.47798050234492,103.88753098884234,97.82698571128137,104.28097163163896,125.14775648494592
2021-03-18,98.18393862850597,106.27246275086586,97.9322606036362,104.32810314707348,124.1499661729947
2021-03-19,99.0520753627944,104.66103556110049,98.0841084872467,104.57396082936204,124.22658806621769
2021-03-22,97.39477080480037,106.03150518278221,98.28235938463206,104.99499786483275,126.31588089012797
2021-03-23,97.85793243047769,107.53488893695173,99.34893453446885,103.62169417433877,128.94831368057268
2021-03-24,98.13009652188322,106.66507179632025,98.31512677086236,102.0764319025401,127.95373834327096
2021-03-25,97.58781255637307,109.11326718888516,98.52742182617598,101.21510097407919,128.6807269839438
2021-03-26,96.22527294833847,110.24899449288195,99.84651936278767,100.2834403762608,129.4535760056517
2021-03-29,96.3332303879533,111.36942006480044,98.16876462867198,99.6797293914731,130.00833816640193
2021-03-30,95.86283845513393,111.44520175126478,98.38462604117079,100.3545531274417,130.58030278000675
2021-03-31,96.12459031647768,111.24786661807065,97.84951795008494,100.22525022124545,131.02993512649726
2021-04-01,96.1840638288897,111.05956245909493,97.52645393064168,100.46245756784715,133.31323515229792
2021-04-02,97.77622762723017,111.53873861544801,96.68667431187141,99.27969483101351,134.84502767028752
2021-04-05,97.58149938047536,113.15785885261998,96.56149713478531,98.86197100750577,133.4763938201903
2021-04-06,96.62649171690346,113.40857061093976,98.39526052710022,99.48403924091382,134.5965583874316
2021-04-07,96.8386025388386,112.42457257549978,97.1978249259959,100.11772526707088,135.85736946049525
2021-04-08,97.09070728421787,113.40061350884523,96.10604660140854,99.4346861435543,136.34047560638652
2021-04-09,98.45873672776916,114.49581920954142,94.90087142981268,99.63541082959124,137.94699235792456
2021-04-12,99.32414130900729,115.29394424368407,96.59307690994426,101.8912543114015,138.26197268622235
2021-04-13,99.7191133270046,116.20314311374158,96.18598625122245,101.91408261918599,138.59484816969697
2021-04-14,101.22951817578978,115.93510697270355,96.19980045456295,101.25056250771962,138.81849951765088
2021-04-15,100.07328477719986,114.90902407135131,95.8514362741179,101.11521787635336,136.09931548724902
2021-04-16,99.47488995263858,113.96128505605756,94.98844239481376,101.24895741366669,136.04434465408974
2021-04-19,98.59686742996557,112.15750224406685,94.8032525935913,101.13646312786722,135.19232449049943
2021-04-20,98.25256846893987,112.46855141364098,97.20150110252355,101.14520705579375,133.65126541895512
2021-04-21,96.9479785574354,112.41969581089022,98.6035104581339,99.73560254873765,135.63590051729696
2021-04-22,97.604738317705,111.97092895461935,97.80517461555385,98.81964344159606,136.3760534429713
2021-04-23,97.42704228147134,108.75341659645406,98.47997488513957,98.71165779410515,136.3899221185922
2021-04-26,96.04297529889261,107.4483118307154,97.70356026027147,98.58808112136545,135.67601817118685
2021-04-27,95.11055576315319,108.70288321270138,96.0217110564309,98.07068365100025,136.13288717497366
2021-04-28,95.4473797571131,108.02601289604515,97.04448017596906,97.93640550110096,137.5442771885193
2021-04-29,96.28921935615045,108.45962403862681,98.21612036384056,98.03538580350383,136.46609871986308
2021-04-30,98.27047961239576,107.00452472821979,99.28861211860209,98.95078721383524,136.51410450978744
2021-05-03,101.21655167494545,108.59856302204045,98.86272091363256,98.89221407850232,137.75938880679706
2021-05-04,101.67753581827942,108.48564921905188,98.73746638648889,99.32740773570738,135.1720745011103
2021-05-05,100.71663812085674,108.84428718540164,99.52034828111121,98.83042862546705,135.14832717501747
2021-05-06,98.63148665521013,111.4500045719324,99.95070245317278,99.43722063214906,134.62322914369233
2021-05-07,98.93545447719674,113.19822685938412,99.5978635694421,99.85147177253913,134.49697160218054
2021-05-10,98.17368948161783,112.89688112317735,98.03749387408055,100.76005220736934,133.87752604264293
2021-05-11,97.80587814568939,112.27403722631767,98.18846538217318,101.52210664697658,134.11553678998462
2021-05-12,97.24793136713043,111.95390159696754,99.29337426332047,102.16242313614569,136.77509240004827
2021-05-13,97.14996369462028,112.57122992417443,98.15059290378645,102.10275992447538,136.38730793810745
2021-05-14,98.23038670674177,112.49783025379274,98.81906535457348,102.39410562136311,136.8404708336312
2021-05-17,98.42413910701596,112.09889731106004,99.18690229576555,103.53029114372269,139.65334782162623
2021-05-18,98.30744302476985,113.80122724748006,99.97373034198701,102.89854391435898,138.94290721088552
2021-05-19,97.33349788545108,113.71680680793052,100.88963634003463,102.29485868497554,141.54389241848725
2021-05-20,95.75533789481968,116.40867940996482,100.23150470798869,102.52162259118134,141.6080589062207
2021-05-21,95.32892651011255,116.56097463750395,98.66329210903632,102.98944686333158,144.21165618987834
2021-05-24,95.31578865775813,118.7081200532288,98.17756905272019,102.18505767218764,145.3557326186249
2021-05-25,97.0547031256576,119.18070869205981,99.09401454630768,102.14954170020422,145.86115118964221
2021-05-26,97.2201033342159,120.38205867389394,98.59780526218441,102.09439708985258,145.8237707726172
2021-05-27,98.21951371461162,119.56072447644992,97.95503718157666,99.89753851064239,144.97458174387563
2021-05-28,97.76943020929689,118.59173601813147,96.22556450840953,99.71828954442353,145.14254728531623
2021-05-31,96.65640910430088,119.18582910820635,97.9661039955142,99.60137080485225,146.50945400403927
2021-06-01,95.76634786269055,120.41804495285619,98.81789162278515,99.48162941947636,146.54885359643146
2021-06-02,95.11237504105193,120.51472705515988,99.62146341123359,100.94059151035462,146.14402622738444
2021-06-03,97.19738278509391,119.0219617181801,100.63044955485027,99.76068401251528,145.83630457103774
2021-06-04,96.44085493661495,117.46089206277827,101.25296352637005,98.98100194926748,147.3498302640281
2021-06-07,97.29180973559465,115.84279780323963,101.0462857282578,96.4674816884905,149.2258860641989
2021-06-08,96.45586425504332,113.85866055888259,100.92130405515492,96.04307680777525,148.29294368738132
2021-06-09,97.39757067648675,114.02898986384957,100.53092601608182,95.70211246416206,147.36371581635018
2021-06-10,97.81234325991542,115.36524655346687,103.25615155171799,95.25338965165602,147.9829962993855
2021-06-11,97.69832350713465,115.39591957333519,103.87330439959305,96.35288850087908,150.32095345829885
2021-06-14,97.69757853472433,112.86188865468503,103.43402037839806,97.22457890427319,152.11435918548236
2021-06-15,97.0987883732851,112.69186574766894,103.95819975353477,97.33923215816579,150.28208262440847
2021-06-16,97.57190751032934,112.55356619985196,102.95378556668572,97.01794734784663,149.94571359187256
2021-06-17,97.16783920095057,114.98356899201094,104.55625698548539,98.0578766367607,148.61622077929835
2021-06-18,96.02261404155995,113.365584853474,103.90890272508952,98.07772765865955,148.27848460914961
2021-06-21,94.84124143714706,112.96873337964371,104.47266249648341,97.31738070358608,150.7369490506701
2021-06-22,95.04307692037163,114.95831811351167,105.63451987117357,95.69969548814619,148.6672001666176
2021-06-23,96.59443613932315,115.52297118304,106.08417640707945,95.31640834737655,146.33837819908632
2021-06-24,96.78781021229211,116.22204304663606,106.22692374507298,96.07685150737896,145.18895869342785
2021-06-25,96.71172781734445,116.40184317327942,106.28090294713297,98.32848827124829,145.6649561190667
2021-06-28,97.02735382341942,116.83326178158349,106.263430637266,98.42845096620312,146.63063119750333
2021-06-29,98.34217258690003,117.7924173951253,105.69464411040231,97.71707787964674,147.33239078818318
2021-06-30,98.59758607980457,116.88949922966722,105.26272697468677,96.60463204718151,149.13442046981976
2021-07-01,98.23253823357204,117.96755432200521,106.87450443314243,97.17818380568063,146.58671932493525
2021-07-02,99.36504522814347,116.4054776588132,106.80128134179184,95.51660238181547,148.39840155720594
2021-07-05,99.83191866999579,116.83506890964294,106.00772420785567,96.08214765694753,147.99516529382882
2021-07-06,101.41748563561761,117.0909147826823,105.50401250060855,96.90979974899594,149.14135528300017
2021-07-07,101.64413727705508,116.41806857914914,106.71403558733488,97.37246212168506,147.2394679663815
2021-07-08,100.44729604801306,116.43822779240058,107.48042720862652,97.1976781851153,147.30567684942125
2021-07-09,99.12201643831257,115.76190021492287,108.12760422662468,97.78744853650126,147.71320205528298
2021-07-12,100.81234918017081,114.57372291408375,107.89265938561368,97.9939374932687,149.49008658716076
2021-07-13,102.60611353259903,114.21496568083862,108.55646615605102,97.2732838073153,147.19784024702514
2021-07-14,102.46305810832526,113.00617353526907,107.90323483588931,99.12964107111988,147.30202332213253
2021-07-15,102.11202058671864,113.41690167224942,107.66652421192424,98.82115541364047,145.7703891248261
2021-07-16,103.65674324737735,112.16483943699735,108.75925353420257,99.63058825712945,146.56773359521443
2021-07-19,102.5565586194674,113.0114725109921,109.75817461090331,97.28872323694408,147.77041692142006
2021-07-20,101.68371552994489,111.72880482681407,108.72920514730495,98.57796860067337,149.74465368534985
2021-07-21,102.38092700747934,111.14232646439245,107.84609560775007,100.0765538791639,149.00520529705625
2021-07-22,102.01852192872158,110.49448014680974,108.00658436919247,100.14646553490078,150.4534155540163
2021-07-23,102.05411029068749,112.01323495741664,109.9310680634321,100.74791241072272,152.57595245483972
2021-07-26,101.92820946268439,112.42877758570194,107.88845439900004,101.35271206509964,150.1492878129999
2021-07-27,102.31379191217893,112.23586506621474,108.2324461163293,100.74361219066141,151.1319808537732
2021-07-28,103.80553580707397,112.84213306671951,106.7960306705394,101.3368401919883,152.64860994578825
2021-07-29,103.94117871467347,110.53341417207075,106.16319120376556,100.56092016002303,152.3150920361849
2021-07-30,104.65450934992818,110.52995056272243,105.81932574222472,99.99059637954882,150.54222556085136
2021-08-02,102.5717769849033,112.8051136514729,105.41743946910485,101.16426448890086,152.0292856303345
2021-08-03,102.56283475493433,112.9996969544924,104.89817554053118,102.195960720016,150.2766731272657
2021-08-04,101.74231874807391,113.12170432779929,104.94770657574533,101.51721587996644,150.06890695114205
2021-08-05,100.55000836885381,113.78896542708044,104.42923216332531,100.81555258413721,150.0687207790681
2021-08-06,99.71076806304947,114.85857682165272,102.95428594892957,100.20686198801904,151.20684112037378
2021-08-09,99.41792619067978,112.63212059765047,103.80184655248372,100.98409860429685,150.32241078034016
2021-08-10,100.37282133706972,110.79744041121562,104.62813387520372,100.01930497204374,149.35657319966487
2021-08-11,99.08990205438802,111.0751040943663,105.556275194606,100.41688229466259,149.56419677564318
2021-08-12,99.15991545406328,110.32800807428802,103.98398323295599,101.21012604425168,151.13743906243974
2021-08-13,98.72045411845691,111.82980004126478,104.33700171185234,101.16130854025864,154.69634258483003
2021-08-16,98.43687002646101,111.52249607610815,105.08671326832824,102.22916348296809,152.44277859653758
2021-08-17,99.46869857854523,109.4295564036648,104.05023686650148,101.9593181790829,152.98543541481507
2021-08-18,100.04540789659337,108.09396363851063,104.10141432948916,101.78221019437919,151.3927378535475
2021-08-19,101.43296561087907,105.20429456776728,104.0220499411846,100.8327167615995,153.00421739163735
2021-08-20,101.31688557642222,105.00026426722499,105.9984426390296,101.90435196380551,151.63556452550026
2021-08-23,100.6544798269533,104.84457607831297,108.101366138,101.16667892787162,150.67625944330624
2021-08-24,100.46958771351659,104.44226165009518,106.35959923430904,101.56176760321753,149.8509074427294
2021-08-25,100.75381234872806,105.6174061869625,109.08910969875578,101.52996743144207,149.79667282134403
2021-08-26,100.97225472251259,106.9336327519858,108.1384998110287,100.50687869711238,150.34171993706425
2021-08-27,99.92320017363575,106.79429453439649,109.24789260636064,99.93651540779581,151.13112688292853
2021-08-30,100.05367484888342,104.58054776028433,110.3574368751625,101.36864889512213,151.1828716323856
2021-08-31,100.32240739746743,105.27020043463205,109.30778533404464,101.61391010779654,149.24530048651735
2021-09-01,102.92121721550147,105.89880671963388,109.8922455333492,100.63387522762612,150.39559548571125
2021-09-02,104.91308655269526,106.26945535369418,109.81805623950616,100.98199319440172,150.37610748904748
2021-09-03,104.06334775778502,107.36053943414765,110.47268128784951,100.87489396394389,152.19413152290699
2021-09-06,103.80623051372856,106.1596843610814,110.77210528389789,104.4618088910848,151.1812577256586
2021-09-07,102.3390758486056,108.35706927295566,112.15012551150016,104.801991845171,148.83774486326018
2021-09-08,101.77703639567812,107.36537026957618,112.27962094817852,104.4456175150546,148.84663669174105
2021-09-09,102.13960490341324,108.21607495013963,112.13613618718901,105.98173930558599,150.84849953248604
2021-09-10,103.42007469679228,106.4479832281148,113.41733858408614,104.09005593480015,151.15192248068132
2021-09-13,102.709873428396,105.50452031304691,114.12316236335836,104.22996380190683,150.91077108381953
2021-09-14,102.0810174221015,107.1594042304455,115.00738811347952,106.37216477320078,149.66287609614858
2021-09-15,99.95238235786292,106.92295055519811,114.29130590015662,106.29114081864282,152.37779593425992
2021-09-16,99.82985001601409,107.86794126337757,113.14813350980711,104.50646443539455,150.87729804017377
2021-09-17,98.81437526807856,108.16710141826809,112.55259852169073,104.13516830127729,149.8467294666285
2021-09-20,98.3319203809336,108.09686087973711,111.90076378958749,105.70317506498938,150.76363964741086
2021-09-21,97.51245279078871,109.62508087479283,112.82911682380774,106.1438900435143,148.05045135445692
2021-09-22,97.45955439649802,109.40970532614524,113.98128566989783,105.29933099026339,150.00955766890894
2021-09-23,95.79976015028895,107.52164962056696,113.85013419771491,104.6220819311656,151.00922701403888
2021-09-24,94.44236260216981,106.70412508926508,115.53715440824668,104.07977110370534,152.43423417484348
2021-09-27,96.51343292856613,107.33681942650963,117.17597390992668,104.49817569707037,153.34870132707394
2021-09-28,95.31698049575174,107.80530044788081,117.50852034419445,105.9483355834179,153.16307242887294
2021-09-29,94.31498817239522,106.17155657122686,116.59331351882018,107.11208454037298,151.60397596747674
2021-09-30,96.10191603200377,105.44745994258197,118.49202909619363,107.64469333849284,151.4523335106975
2021-10-01,98.97427079207726,104.87777299098009,118.467127827383,106.26324719192219,150.0424992099807
2021-10-04,97.86062368517186,104.53698261427218,118.66414260270648,104.90342388108955,150.83403631813687
2021-10-05,97.5399238437157,103.1497456332989,118.30915091988005,105.50651183420601,152.11669148365786
2021-10-06,97.91280375714878,102.54462425724287,117.30803093522665,104.13810631923211,154.44159820824157
2021-10-07,99.65999089227479,101.84091690456876,115.64403669112404,103.94503952708799,155.07884983080416
2021-10-08,98.72080659741684,102.67075245874362,116.42479256584804,104.3033831112471,156.58193976309093
2021-10-11,98.5183625096582,103.54626351308912,115.56249855348888,103.16481529760418,156.17981478872386
2021-10-12,99.32688980339131,103.43675868133077,119.20048327222013,102.1543836845152,155.49681218175866
2021-10-13,99.79958138074058,103.07326033204609,117.96005769979176,102.0991116028311,156.2976105743615
2021-10-14,99.46466226971434,103.25888112498669,116.53273822603526,102.6556852529239,155.75701879573657
2021-10-15,99.3713853393601,102.46010392469367,117.17559662048278,103.79270765584383,156.2393426170759
2021-10-18,98.05369534306409,101.33229560891108,119.02895350596457,104.4664794166551,154.6519575744314
2021-10-19,97.85957107908992,100.42417447469782,119.1535106056668,104.58527995960559,153.35582584054026
2021-10-20,97.63827983474947,99.82861126522874,119.88525668696172,103.84930596306381,154.39511111580703
2021-10-21,97.90438379637104,98.71333959617952,117.74245058187252,102.78421568073075,155.8325251876691
2021-10-22,97.4011536129624,98.9130009844326,116.99421643890643,102.30136606494315,154.36583117129845
2021-10-25,97.90067456689636,99.67728749954902,115.79117394452079,102.76269337438806,155.46668363320003
2021-10-26,98.93673426790654,98.14704954299097,113.66299495431831,103.1504517758892,154.70252800301543
2021-10-27,99.13027471830547,98.21099227173221,113.84156351179564,101.04738845673569,154.78996764068404
2021-10-28,99.51938560795088,98.03443443475976,111.3612489291163,100.29670361394727,157.0616800395869
2021-10-29,99.61213643199022,98.40915866518255,109.94249453059113,101.55270295705843,158.39841405178845
2021-11-01,99.65207335602643,98.43579299944317,109.39722391988455,101.67384125362713,159.7279709801467
2021-11-02,98.97519592094261,97.05409418886256,108.5349950285418,100.28337876449194,162.87126288425185
2021-11-03,99.3286664916821,95.8749369560962,109.00968601725,102.7150015507564,161.79357544770806
2021-11-04,99.27178077290188,95.94151987486823,109.38705357758893,102.72636067863057,160.27042540999693
2021-11-05,101.4121627523032,96.97242377221833,110.41329255832287,103.1631896635612,159.1809052998675
2021-11-08,103.06157047488492,94.88681624538347,111.29166497149102,103.61761534638828,158.83982652074147
2021-11-09,103.5013904341694,95.25352671156388,112.61360061759326,103.27872413556938,155.20561837379805
2021-11-10,102.75571524633236,96.43201566795915,112.65649384521117,102.57104251379663,154.94597776020348
2021-11-11,101.65963889682006,96.32308410932797,113.04409687620462,104.8124335971088,154.166134790379
2021-11-12,102.91895043360506,96.89326631565956,113.66927294086607,105.91156619637665,155.44133848015096
2021-11-15,103.23100889751005,96.25292233284432,113.8759484511577,106.82840298814111,156.05251882608664
2021-11-16,103.76935705802066,96.17656035350453,113.46991563768587,107.48880780093563,155.17998603234946
2021-11-17,102.01550952496208,94.66804766817664,113.13856608035235,106.45832082175335,156.16064482427709
2021-11-18,103.00723625935684,92.51151325056622,112.26225897290047,107.87022202843602,157.35712166447843
2021-11-19,103.51778607628306,93.42516694944027,112.78167839533309,107.0073506859172,156.2148689490483
2021-11-22,102.41560947270673,92.54646225706682,112.72077562526108,107.35385111702467,155.50877829076563
2021-11-23,101.97461290026565,92.1627038006203,112.02051353102438,105.6505023633869,152.14721170070413
2021-11-24,102.28479814826177,90.93010296565069,111.32563585124957,103.55759284190805,150.55703017379497
2021-11-25,102.37942136710312,89.69288222891204,110.03027724273056,103.92929607910189,149.5031189025693
2021-11-26,102.12157520971681,89.57291963368445,111.15704141792794,103.13304253957875,149.67389836496906
2021-11-29,102.05676056731853,88.95736999194234,111.28897154072794,101.14227147937933,148.3248928597631
2021-11-30,101.84065245306482,89.32996412436034,110.37704268131667,101.73122121365421,147.62430548832359
2021-12-01,102.036948307228,89.77103384457288,111.31762961391536,103.95260321081186,145.88479912004354
2021-12-02,103.59094325939566,90.09555747174163,110.7397833368624,105.44934120998688,146.19310753327724
2021-12-03,101.00634345140698,90.34691438604227,109.23681592044954,105.22042975449996,146.87553802710445
2021-12-06,100.80770776872751,91.82040473392749,110.40223426126818,105.27183755024706,147.5267037164544
2021-12-07,101.02620542968039,90.8816952962446,109.85478987043835,106.25299506682457,147.60397059552375
2021-12-08,101.3662182994638,90.86812325015785,109.45028311964987,107.49499372354954,145.40487356889315
