,^GSPC
2021-03-31,100.32240739746743
2021-04-01,102.92121721550147
2021-04-02,104.91308655269526
2021-04-05,104.06334775778502
2021-04-06,103.80623051372856
2021-04-07,102.3390758486056
2021-04-08,101.77703639567812
2021-04-09,102.13960490341324
2021-04-12,103.42007469679228
2021-04-13,102.709873428396
2021-04-14,102.0810174221015
2021-04-15,99.95238235786292
2021-04-16,99.82985001601409
2021-04-19,98.81437526807856
2021-04-20,98.3319203809336
2021-04-21,97.51245279078871
2021-04-22,97.45955439649802
2021-04-23,95.79976015028895
2021-04-26,94.44236260216981
2021-04-27,96.51343292856613
2021-04-28,95.31698049575174
2021-04-29,94.31498817239522
2021-04-30,96.10191603200377
2021-05-03,98.97427079207726
2021-05-04,97.86062368517186
2021-05-05,97.5399238437157
2021-05-06,97.91280375714878
2021-05-07,99.65999089227479
2021-05-10,98.72080659741684
2021-05-11,98.5183625096582
2021-05-12,99.32688980339131
2021-05-13,99.79958138074058
2021-05-14,99.46466226971434
2021-05-17,99.3713853393601
2021-05-18,98.05369534306409
2021-05-19,97.85957107908992
2021-05-20,97.63827983474947
2021-05-21,97.90438379637104
2021-05-24,97.4011536129624
2021-05-25,97.90067456689636
2021-05-26,98.93673426790654
2021-05-27,99.13027471830547
2021-05-28,99.51938560795088
2021-05-31,99.61213643199022
2021-06-01,99.65207335602643
2021-06-02,98.97519592094261
2021-06-03,99.3286664916821
2021-06-04,99.27178077290188
2021-06-07,101.4121627523032
2021-06-08,103.06157047488492
2021-06-09,103.5013904341694
2021-06-10,102.75571524633236
2021-06-11,101.65963889682006
2021-06-14,102.91895043360506
2021-06-15,103.23100889751005
2021-06-16,103.76935705802066
2021-06-17,102.01550952496208
2021-06-18,103.00723625935684
2021-06-21,103.51778607628306
2021-06-22,102.41560947270673
2021-06-23,101.97461290026565
2021-06-24,102.28479814826177
2021-06-25,102.37942136710312
2021-06-28,102.12157520971681
2021-06-29,102.05676056731853
2021-06-30,101.84065245306482
2021-07-01,102.036948307228
2021-07-02,103.59094325939566
2021-07-05,101.00634345140698
2021-07-06,100.80770776872751
2021-07-07,101.02620542968039
2021-07-08,101.3662182994638
2021-07-09,101.03032678521926
2021-07-12,99.31071982441182
2021-07-13,99.67685205005485
2021-07-14,101.45415038948727
2021-07-15,99.9498301980181
2021-07-16,100.8572995665481
2021-07-19,100.56672021687814
2021-07-20,100.54527730803164
2021-07-21,99.53199610990828
2021-07-22,99.23934907397218
2021-07-23,100.57815084321302
2021-07-26,101.20635972987976
2021-07-27,103.01604101501083
2021-07-28,104.27783558031929
2021-07-29,104.77861542658637
2021-07-30,106.66456939967254
2021-08-02,107.17671097225188
2021-08-03,108.11104122377225
2021-08-04,107.83401523051306
2021-08-05,107.94896909020333
2021-08-06,107.24161455669578
2021-08-09,108.35146058555661
2021-08-10,107.12508516406038
2021-08-11,108.00966083924794
2021-08-12,107.84706564942417
2021-08-13,109.16130336271861
2021-08-16,110.02804915282358
2021-08-17,112.09444637670633
2021-08-18,112.96178030076175
2021-08-19,111.24434980836013
2021-08-20,111.21436996685756
2021-08-23,109.96251421632688
2021-08-24,109.43784137904483
2021-08-25,111.14870770659797
2021-08-26,111.90433470528731
2021-08-27,111.16938704910413
2021-08-30,110.09216448400893
2021-08-31,110.17232103168126
2021-09-01,108.88367313113247
2021-09-02,108.1986284848266
2021-09-03,108.58016904065444
2021-09-06,109.88582867771855
2021-09-07,110.60104310688237
2021-09-08,108.13891226306535
2021-09-09,108.511948635964
2021-09-10,108.63358657434672
2021-09-13,109.12778458038912
2021-09-14,110.95021952790385
2021-09-15,108.72798853742576
2021-09-16,108.13043295548181
2021-09-17,108.81479125371798
2021-09-20,107.15017232847947
2021-09-21,108.78688889610706
2021-09-22,109.23203562513042
2021-09-23,110.20477506475383
2021-09-24,109.62120039413435
2021-09-27,110.56111300662965
2021-09-28,111.79346903595251
2021-09-29,112.09894544032836
2021-09-30,112.40696836287334
2021-10-01,112.75635766228129
2021-10-04,111.83179492551591
2021-10-05,111.71160830146914
2021-10-06,111.58597826506964
2021-10-07,112.05942802186917
2021-10-08,113.23072830382459
2021-10-11,112.08328595709641
2021-10-12,111.98804552977131
2021-10-13,113.70492149471072
2021-10-14,112.90771486620852
2021-10-15,112.02793975385572
2021-10-18,112.29971952509372
2021-10-19,113.29728627790195
2021-10-20,113.35556558738259
2021-10-21,114.91802896016266
2021-10-22,115.95324185424917
2021-10-25,116.98026239057853
2021-10-26,117.67733007942462
2021-10-27,120.49676656280701
2021-10-28,120.2979163255306
2021-10-29,117.95887883216744
2021-11-01,119.91445611604559
2021-11-02,119.41461875086232
2021-11-03,119.59134025574951
2021-11-04,121.2162256718875
2021-11-05,119.33722923790948
2021-11-08,117.90000763524502
2021-11-09,116.07355592298352
2021-11-10,115.20149550966154
2021-11-11,115.75537128646212
2021-11-12,116.41029478080362
2021-11-15,116.77905332191143
2021-11-16,115.18690356583483
2021-11-17,112.60149842354461
2021-11-18,112.70779211257809
2021-11-19,112.22219597647707
2021-11-22,112.7840193212236
2021-11-23,113.62393648722798
2021-11-24,113.82664201773818
2021-11-25,114.7410600425584
2021-11-26,115.05037219190592
2021-11-29,115.70810673245155
2021-11-30,114.94157616793261
2021-12-01,114.78121657455902
2021-12-02,115.05331306145902
2021-12-03,116.0476517299891
2021-12-06,115.63786861952048
2021-12-07,116.28861465255515
2021-12-08,116.02628618131037
2021-12-09,115.93635175739207
2021-12-10,116.94883590460263
2021-12-13,114.68691477803492
2021-12-14,113.25492057467716
2021-12-15,111.6332961701358
2021-12-16,109.1019970054447
2021-12-17,108.40785534126547
2021-12-20,109.26705062860378
2021-12-21,108.99980039198587
2021-12-22,109.25929951596795
2021-12-23,110.5000669398154
2021-12-24,112.0217431891344
2021-12-27,111.98910712169379
2021-12-28,113.56069680790442
2021-12-29,113.71083992959335
2021-12-30,112.8077172392121
2021-12-31,112.18404128581156
2022-01-03,110.57957342825078
2022-01-04,109.64567657653888
2022-01-05,109.29753888865221
2022-01-06,110.2234565134935
2022-01-07,112.18142495581492
2022-01-10,110.68580601912963
2022-01-11,111.16592288033216
2022-01-12,110.0592048095061
2022-01-13,110.62713664278061
2022-01-14,110.52641596776948
2022-01-17,108.56461141567475
2022-01-18,109.62094525283659
2022-01-19,109.00333253189002
2022-01-20,108.46629212630334
2022-01-21,107.35508900737385
2022-01-24,106.69764599751004
2022-01-25,107.19804382748661
2022-01-26,107.03817613989186
2022-01-27,107.43351350482058
2022-01-28,107.86618118457308
2022-01-31,109.3439055670014
2022-02-01,109.01332808810193
2022-02-02,107.45816108741435
2022-02-03,108.65457318413982
2022-02-04,108.33831910041121
2022-02-07,109.59643422198681
2022-02-08,110.061424077088
2022-02-09,109.96116250837606
2022-02-10,110.38949709231464
2022-02-11,112.60939170227809
2022-02-14,115.01872315743584
2022-02-15,115.14460077307285
2022-02-16,115.3753403149021
2022-02-17,116.67042085268808
2022-02-18,115.73422906525555
2022-02-21,116.16680559058163
2022-02-22,116.1832294294193
2022-02-23,116.59513988122802
2022-02-24,115.67377017491654
2022-02-25,113.89514313678919
2022-02-28,111.60305160631805
2022-03-01,110.40711205831182
2022-03-02,109.94583107585436
2022-03-03,109.6678095937238
2022-03-04,111.85777469060163
2022-03-07,113.14703065641653
2022-03-08,112.1085073622252
2022-03-09,112.54400520663597
2022-03-10,112.13163797542691
2022-03-11,111.85796331834517
2022-03-14,112.11029217467254
2022-03-15,112.85173183321615
2022-03-16,112.51451827325015
2022-03-17,113.76339168076323
2022-03-18,112.51667104153964
2022-03-21,112.56882229416907
2022-03-22,115.57752600210294
2022-03-23,115.88198737253632
2022-03-24,117.60181489001478
2022-03-25,117.75658676230437
2022-03-28,118.48986634217586
2022-03-29,118.46998162626396
2022-03-30,118.31558848088291
2022-03-31,117.4438925228389
2022-04-01,117.99753361571024
2022-04-04,117.04381487349531
2022-04-05,117.87257913205032
2022-04-06,119.20647494938939
2022-04-07,119.69207309522602
2022-04-08,119.39769548039165
2022-04-11,119.98893806377609
2022-04-12,119.66699280131341
2022-04-13,120.84011357899536
2022-04-14,118.69465078307041
2022-04-15,118.34429873814804
2022-04-18,116.05799719228757
2022-04-19,114.38150927307342
2022-04-20,115.99859233058396
2022-04-21,117.08848204461688
2022-04-22,116.29558579094986
2022-04-25,114.60713574500983
2022-04-26,111.30395369309672
2022-04-27,110.74495174188445
2022-04-28,113.50353428854314
2022-04-29,114.04382658663981
2022-05-02,113.45282314433052
2022-05-03,114.02730046550924
2022-05-04,112.30611515052166
2022-05-05,112.0174967790087
2022-05-06,112.17384496275284
2022-05-09,112.12214400720669
2022-05-10,113.05754193461684
2022-05-11,113.49324980012223
2022-05-12,114.30000587576303
2022-05-13,113.56131364471594
2022-05-16,114.63131863569431
2022-05-17,116.56049667001977
2022-05-18,115.48133645246746
2022-05-19,114.50654365557365
2022-05-20,116.09279341497461
2022-05-23,115.91722684139188
2022-05-24,117.60300508813286
2022-05-25,117.13056250738269
2022-05-26,118.8948735652795
2022-05-27,119.09893632969397
2022-05-30,119.45465384853806
2022-05-31,121.38702731190814
2022-06-01,120.99706741893417
2022-06-02,119.91163399416101
2022-06-03,119.42271742555408
2022-06-06,120.0121257462876
2022-06-07,118.1949281313314
2022-06-08,118.99838289094677
2022-06-09,118.40633080902951
2022-06-10,119.82116233666609
2022-06-13,117.03320690736676
2022-06-14,116.1627304219225
2022-06-15,114.26580703385324
2022-06-16,113.37093806049101
2022-06-17,113.69753712290456
2022-06-20,113.53935002358155
2022-06-21,113.2973408072154
2022-06-22,113.16238795496407
2022-06-23,113.43814734688912
2022-06-24,112.34476146985534
2022-06-27,113.18694893985469
2022-06-28,113.98507591240374
2022-06-29,114.47058680010439
2022-06-30,115.15548291866484
2022-07-01,115.54353907150498
2022-07-04,117.96620128102839
2022-07-05,117.91065915599117
2022-07-06,117.59615974728175
2022-07-07,116.76006514411841
2022-07-08,115.60722765047586
2022-07-11,114.22312351414293
2022-07-12,113.25770373542541
2022-07-13,113.22296116951745
2022-07-14,113.64754329693716
2022-07-15,113.75117122453162
2022-07-18,112.92885306023788
2022-07-19,113.99559954002197
2022-07-20,114.8875672278344
2022-07-21,114.75018840031788
2022-07-22,114.04901696110754
2022-07-25,114.72209155768067
2022-07-26,114.98392596869347
2022-07-27,113.37615227897264
2022-07-28,113.3444337790054
2022-07-29,113.6872920767874
2022-08-01,112.71411751313296
2022-08-02,112.9734814162487
2022-08-03,111.3863611407562
2022-08-04,112.92984097783017
2022-08-05,114.39372767616518
2022-08-08,114.15087931432974
2022-08-09,114.61235628706147
2022-08-10,111.92806630431062
2022-08-11,110.68550849174468
2022-08-12,110.40496813024482
2022-08-15,109.27130252947089
2022-08-16,110.09875861778701
2022-08-17,112.36480143569025
2022-08-18,111.09487730708855
2022-08-19,110.21245947282716
2022-08-22,110.51645637917184
2022-08-23,112.35635910360138
2022-08-24,111.0357092728678
2022-08-25,111.35710683510037
2022-08-26,113.449205086163
2022-08-29,111.63533402763592
2022-08-30,110.25842414851583
2022-08-31,109.83627576152679
2022-09-01,109.30968173558122
2022-09-02,110.2456418237834
2022-09-05,110.55659710196859
2022-09-06,108.65502555921272
2022-09-07,109.26018588046409
2022-09-08,108.67444559427175
2022-09-09,110.11234332030364
2022-09-12,109.46723406175573
2022-09-13,108.81608018660475
2022-09-14,109.45028582609875
2022-09-15,110.33262869796626
2022-09-16,110.87247798553972
2022-09-19,109.06289353464351
2022-09-20,109.69514016167633
2022-09-21,108.6098371200295
2022-09-22,108.90922594035104
2022-09-23,107.41259009075725
2022-09-26,107.93623357067284
2022-09-27,107.11195906314205
2022-09-28,105.78918439464817
2022-09-29,106.58965784332015
2022-09-30,106.89028492644141
2022-10-03,106.27851687093342
2022-10-04,107.87519471015703
2022-10-05,107.44385479418435
2022-10-06,107.52135799822182
2022-10-07,107.85401948569788
2022-10-10,107.23063499545617
2022-10-11,107.78013283365311
2022-10-12,107.24959928006396
2022-10-13,106.85175839121645
2022-10-14,108.36106707425365
2022-10-17,107.28222770971405
2022-10-18,104.76661907021342
2022-10-19,106.51060639736967
2022-10-20,109.3045311385211
2022-10-21,108.90600357298577
2022-10-24,106.85970193710503
2022-10-25,106.57105411538986
2022-10-26,106.30897450475116
2022-10-27,106.14971142331828
2022-10-28,105.01640637603036
2022-10-31,105.66906695108973
2022-11-01,106.26726347060756
2022-11-02,104.73289146201611
2022-11-03,105.50994200056181
2022-11-04,107.74119786162926
2022-11-07,107.96980865930148
2022-11-08,107.64926401679959
2022-11-09,107.53951429085646
2022-11-10,108.24648795223246
2022-11-11,106.43177892728555
2022-11-14,106.64953805232109
2022-11-15,106.27642406608275
2022-11-16,108.30179455666433
2022-11-17,108.156580518755
2022-11-18,110.01963753227724
2022-11-21,108.85551646418091
2022-11-22,109.54046863660925
2022-11-23,109.93486567731902
2022-11-24,109.02722129802433
2022-11-25,109.26450006498258
2022-11-28,110.64166513207583
2022-11-29,110.32811838521093
2022-11-30,108.5205106874928
2022-12-01,108.54486235459406
2022-12-02,107.61277145422972
2022-12-05,107.28790533998922
2022-12-06,107.24329596968047
2022-12-07,105.47179015375858
2022-12-08,103.82293933746227
2022-12-09,104.36638180354348
2022-12-12,103.86379977069902
2022-12-13,101.27433065005576
2022-12-14,102.11314060817539
2022-12-15,102.4326098785169
2022-12-16,101.7446628631576
2022-12-19,100.45381477590958
2022-12-20,101.33746109171449
2022-12-21,101.73278823229377
2022-12-22,104.22746512255874
2022-12-23,104.70821335966629
2022-12-26,105.15701275776973
2022-12-27,105.0236238099358
2022-12-28,105.92730661367997
2022-12-29,106.63416144190381
2022-12-30,108.02051624208066
2023-01-02,107.5018380005612
2023-01-03,107.07760697287505
2023-01-04,106.60845658624586
2023-01-05,107.49785091445287
2023-01-06,109.16435605528292
2023-01-09,108.7080877133405
2023-01-10,108.29061123679836
2023-01-11,108.6747232520542
2023-01-12,108.45134240605773
2023-01-13,109.53259233220156
2023-01-16,107.13657034052714
2023-01-17,106.29702822463072
2023-01-18,105.51078393893727
2023-01-19,103.13198802225394
2023-01-20,102.18380695569572
2023-01-23,101.29344084917733
2023-01-24,101.13038378277625
2023-01-25,102.30313030623492
2023-01-26,102.09356178576294
2023-01-27,101.08699958089393
2023-01-30,101.06986219671197
2023-01-31,102.17670525425567
2023-02-01,101.22483487955127
2023-02-02,100.34742170176894
2023-02-03,100.94985126942045
2023-02-06,100.76675707191987
2023-02-07,101.4618998623393
2023-02-08,101.48864185158975
2023-02-09,102.24414439588266
2023-02-10,101.23178055114815
2023-02-13,101.26004370089719
2023-02-14,101.08735034484573
2023-02-15,99.90563482596832
2023-02-16,98.39512983134672
2023-02-17,99.11182911012628
2023-02-20,98.80411718317454
2023-02-21,97.83833493241177
2023-02-22,97.78338583229859
2023-02-23,98.93221040113295
2023-02-24,96.74005091614075
2023-02-27,95.3411113885194
2023-02-28,94.5030625958391
2023-03-01,95.93242439599258
2023-03-02,96.24238959438621
2023-03-03,97.02251580779443
2023-03-06,95.96096211267877
2023-03-07,94.93060066762756
2023-03-08,95.39481649273834
2023-03-09,95.48861119090091
2023-03-10,96.05244784659932
2023-03-13,95.91071092296984
2023-03-14,96.21633073011229
2023-03-15,96.40714259903513
2023-03-16,97.19876115959926
2023-03-17,98.02553921295353
2023-03-20,96.489030565671
2023-03-21,94.38259144020783
2023-03-22,95.37095693034505
2023-03-23,96.54906728036165
2023-03-24,95.60691194748338
2023-03-27,93.88275946491382
2023-03-28,94.01337997444676
2023-03-29,94.93054268447348
2023-03-30,96.69110761801376
2023-03-31,97.23049681561044
2023-04-03,96.90850137507803
2023-04-04,96.08526192201953
2023-04-05,96.13471175058042
2023-04-06,95.88579119583216
2023-04-07,94.95538304694556
2023-04-10,96.95962799715612
2023-04-11,98.74555298178588
2023-04-12,99.9137043080509
2023-04-13,99.03747882949614
2023-04-14,99.92786201033942
2023-04-17,100.60931118231402
2023-04-18,101.0959702426442
2023-04-19,102.40821344158297
2023-04-20,103.10218978322425
2023-04-21,103.9095461955094
2023-04-24,104.6153024019609
2023-04-25,105.01442792052038
2023-04-26,103.19925542914017
2023-04-27,103.32691034851766
2023-04-28,102.79491937454554
2023-05-01,101.52829415637086
2023-05-02,103.29156175363232
2023-05-03,105.13504213582492
2023-05-04,106.61645323881383
2023-05-05,106.93166435718256
2023-05-08,108.42907046564108
2023-05-09,108.48552593767513
2023-05-10,108.74924586332556
2023-05-11,107.60961706379423
2023-05-12,108.08089069560451
2023-05-15,108.18944317777121
2023-05-16,106.8319749687733
2023-05-17,106.82001354275978
2023-05-18,106.77758284659085
2023-05-19,108.75782459948888
2023-05-22,109.77861545063774
2023-05-23,109.83510607106281
2023-05-24,110.15275436231956
2023-05-25,110.24555568593175
2023-05-26,110.06609647986747
2023-05-29,108.9246970201287
2023-05-30,108.80380123985174
2023-05-31,108.03824546483654
2023-06-01,106.73852302922597
2023-06-02,107.32851363727414
2023-06-05,107.79238312024171
2023-06-06,105.92591380202802
2023-06-07,105.83836554365533
2023-06-08,106.94023113145195
2023-06-09,108.1222280321128
2023-06-12,109.28079783789542
2023-06-13,109.36706885513301
2023-06-14,108.49014891456233
2023-06-15,107.36372695408309
2023-06-16,107.77744819998966
2023-06-19,108.23028618808512
2023-06-20,109.67643682053725
2023-06-21,110.93387955959244
2023-06-22,110.83161389920808
2023-06-23,109.5049768411148
2023-06-26,109.19976735473465
2023-06-27,109.4810248068988
2023-06-28,109.30371813982318
2023-06-29,108.71735829133995
2023-06-30,109.03624167756709
2023-07-03,108.53153132010085
2023-07-04,107.89516714909242
2023-07-05,108.27503490911134
2023-07-06,107.883795871979
2023-07-07,108.19073427733308
2023-07-10,108.53012322191546
2023-07-11,107.34344685755275
2023-07-12,106.87084684581278
2023-07-13,108.46188663102477
2023-07-14,107.25166056925283
2023-07-17,105.04738103852851
2023-07-18,103.15090827193869
2023-07-19,103.22222044860405
2023-07-20,103.29544880037898
2023-07-21,103.2153114206253
2023-07-24,104.51797924637343
2023-07-25,101.80210304307657
2023-07-26,102.24686161742386
2023-07-27,103.8974633266581
2023-07-28,102.77341139946365
2023-07-31,102.42477333802978
2023-08-01,101.69719192360552
2023-08-02,100.83204691381609
2023-08-03,100.5438158194977
2023-08-04,102.03016079341702
2023-08-07,103.96375516644444
2023-08-08,103.65654044373262
2023-08-09,105.6924582989721
2023-08-10,105.77236712772817
2023-08-11,107.6867139942113
2023-08-14,107.6293337226095
2023-08-15,107.81359967679967
2023-08-16,108.25164377987977
2023-08-17,111.79279224861108
2023-08-18,112.79363885484082
2023-08-21,112.04351235797209
2023-08-22,113.17975168695476
2023-08-23,112.81608792867553
2023-08-24,112.3098366532434
2023-08-25,113.38027837648632
2023-08-28,113.4609040670147
2023-08-29,113.82293955249561
2023-08-30,113.88440370823427
2023-08-31,114.31408169604592
2023-09-01,114.84684080616441
2023-09-04,112.6887678921236
2023-09-05,113.48781552841115
2023-09-06,112.42375795020412
2023-09-07,110.85824282091725
2023-09-08,110.8378343182813
2023-09-11,110.97533739855704
2023-09-12,110.2524712874218
2023-09-13,111.21700001424797
2023-09-14,109.77814837527909
2023-09-15,109.3760624879779
2023-09-18,108.78172128984185
2023-09-19,108.77455577978905
2023-09-20,109.12195255673365
2023-09-21,108.07086378414125
2023-09-22,108.89999509291768
2023-09-25,109.01222245547815
2023-09-26,107.01195380532344
2023-09-27,104.97840177571014
2023-09-28,105.00746456179992
2023-09-29,104.81760721139821
2023-10-02,104.75115284080458
2023-10-03,104.76374211257777
2023-10-04,105.04232227279302
2023-10-05,106.08491245286238
2023-10-06,104.95469546668326
2023-10-09,103.77333706386497
2023-10-10,102.68600436699886
2023-10-11,103.0243118200096
2023-10-12,104.35666167954692
2023-10-13,103.94907095776098
2023-10-16,101.42139636629197
2023-10-17,99.74771515577393
2023-10-18,98.95980747241016
2023-10-19,98.4487879514167
2023-10-20,98.08678101851902
2023-10-23,98.1638890047321
2023-10-24,97.89749436093909
2023-10-25,98.96976024982656
2023-10-26,98.34229296269355
2023-10-27,97.53692251711159
2023-10-30,98.04433302515663
2023-10-31,96.58885225642388
2023-11-01,97.00477950532212
2023-11-02,97.14316151742128
2023-11-03,97.03884453631788
2023-11-06,98.63183883382233
2023-11-07,98.0592653248549
2023-11-08,100.1405827063722
2023-11-09,99.95506263203451
2023-11-10,98.72621824315596
2023-11-13,98.83479735249949
2023-11-14,97.81591468736693
2023-11-15,97.122175986085
2023-11-16,97.54756109707363
2023-11-17,98.13027043262035
2023-11-20,97.5606473834929
2023-11-21,98.5681572358936
2023-11-22,99.75561432076519
2023-11-23,101.23923260292361
2023-11-24,101.8173467342989
2023-11-27,103.25635471887841
2023-11-28,101.37300091950831
2023-11-29,101.09166981126319
2023-11-30,100.25908389815332
2023-12-01,100.41884944813066
2023-12-04,99.88658985429342
2023-12-05,99.76065454347426
2023-12-06,101.69677700308246
2023-12-07,101.56494167773266
2023-12-08,102.02688291422588
2023-12-11,101.83090497321454
2023-12-12,101.94880506139425
2023-12-13,101.99572931289114
2023-12-14,102.49501708439493
2023-12-15,103.73787231630854
