,AAPL,MSFT,AMZN,GOOGL,META
2023-05-03,101.67753581827942,91.84312965263452,88.6457077275825,93.25433865099922,108.07474090078098
2023-05-04,100.71663812085674,91.72733539940913,88.91187331737727,94.05537882672309,107.71093428471426
2023-05-05,98.63148665521013,93.50754980397097,89.86377465008037,93.43500639234331,105.70825050369459
2023-05-08,98.93545447719674,93.38633064035189,89.75245436309436,94.19109369180366,104.56021037143553
2023-05-09,98.17368948161783,93.81107363074761,89.26824020051151,93.51349103946329,105.61221280459843
2023-05-10,97.80587814568939,93.6308769950269,87.2945827570166,94.57681055355184,103.44856262224158
2023-05-11,97.24793136713043,93.7392830693612,87.89107950266468,96.7295290245599,102.69992187041552
2023-05-12,97.14996369462028,93.7824287020269,87.82679451851729,96.65016224444585,102.33115331852574
2023-05-15,98.23038670674177,94.24151086309665,86.97665874045774,94.59195682249083,104.17272869518104
2023-05-16,98.42413910701596,95.38428402584658,87.12167975921051,94.11257951722966,105.01848811503207
2023-05-17,98.30744302476985,97.0074487881015,86.64930157711147,95.31721852720426,104.47676546890956
2023-05-18,97.33349788545108,97.34719988296389,86.22711561835763,95.8842024875308,105.89095557706341
2023-05-19,95.75533789481968,97.96197928028823,86.78619854648956,96.1616255510032,105.15176477782245
2023-05-22,95.32892651011255,96.87977645234382,85.66666544703241,97.1753480925332,106.26071858078252
2023-05-23,95.31578865775813,96.83340467285339,86.60321458952424,97.68632629788189,104.8684713391018
2023-05-24,97.0547031256576,97.78732026537523,85.43536056375316,98.92271068906443,106.04245039157021
2023-05-25,97.2201033342159,98.67726795573513,84.90500634561914,99.87636607953019,105.65490320545983
2023-05-26,98.21951371461162,98.92586217844888,86.58811111318644,101.44837885626856,104.61564502460536
2023-05-29,97.76943020929689,99.84656346609421,87.60482433061557,101.85375880074776,104.43048913549964
2023-05-30,96.65640910430088,100.37792468183669,87.72545504381752,102.82110579798764,104.7624196170913
2023-05-31,95.76634786269055,101.63067125087608,86.9390072293335,102.54680931075183,104.28709574116056
2023-06-01,95.11237504105193,101.9659530104186,86.5146776532855,101.97266247598135,104.90835577408548
2023-06-02,97.19738278509391,101.64455580402705,86.61273295229947,103.7695358593594,104.34025359466081
2023-06-05,96.44085493661495,102.0272967788711,86.67990397571195,104.03573912982813,105.03156793739336
2023-06-06,97.29180973559465,99.12031836219066,86.63582031659492,104.91844050671506,105.53927648756411
2023-06-07,96.45586425504332,99.54037159701912,86.64376300728745,105.09037470044366,105.51719675696387
2023-06-08,97.39757067648675,96.01257556082446,86.49280950141154,104.51760591623767,105.09451823855566
2023-06-09,97.81234325991542,94.40976817610101,85.28865939194013,104.57090560069757,105.29601002297657
2023-06-12,97.69832350713465,94.87518923155463,84.88321652467408,106.12581285199605,105.91936153141425
2023-06-13,97.69757853472433,95.3674689167576,85.69741219811262,106.75940003092137,108.16913380166675
2023-06-14,97.0987883732851,94.3030220033042,84.56659124849718,104.98977590995946,109.23376950741692
2023-06-15,97.57190751032934,93.67133463659752,84.44021177765212,104.8059482686266,110.34923051816092
2023-06-16,97.16783920095057,95.00196972072034,83.78434630040348,106.73332848734287,113.85608988722562
2023-06-19,96.02261404155995,94.58106750745026,83.9112502789309,106.54799041441282,114.4908453236282
2023-06-20,94.84124143714706,96.76511306454044,83.6192171757524,104.68865041060997,115.09309255877712
2023-06-21,95.04307692037163,96.80196837850296,84.89772534979218,106.73201923161464,115.95259596951315
2023-06-22,96.59443613932315,97.2366492534232,85.363032501666,107.50583497245725,114.83448059150116
2023-06-23,96.78781021229211,98.86115928260024,84.28425724166269,107.47357423941773,114.37159767034153
2023-06-26,96.71172781734445,99.03038334062107,84.8858472910923,107.11797733387681,113.83967322959705
2023-06-27,97.02735382341942,98.0819413642591,84.2645169402424,108.32699001690658,114.62514815718592
2023-06-28,98.34217258690003,98.01357516374814,83.81323231739475,107.78456907961554,114.47145349907575
2023-06-29,98.59758607980457,98.01787733254768,84.11030471410628,109.0729657146384,114.67565035395654
2023-06-30,98.23253823357204,96.7279566078749,83.7311955355239,109.70983549304378,115.97588226115114
2023-07-03,99.36504522814347,96.5194117898189,84.51594144625143,110.02260455243145,117.02806353797027
2023-07-04,99.83191866999579,95.84403411048179,83.89743761987727,110.22690221570608,116.88570246443228
2023-07-05,101.41748563561761,96.77278452888464,83.41311962102003,110.07823148140898,116.15164296723732
2023-07-06,101.64413727705508,96.84501546019783,82.90056666660018,111.27979545478794,117.52479723924583
2023-07-07,100.44729604801306,96.61016509811694,82.46595241673094,110.36513537228309,118.48522431328308
2023-07-10,99.12201643831257,96.5462477788683,83.41076900039884,108.63297840011165,116.64389899256118
2023-07-11,100.81234918017081,96.80061671830687,83.97048673137252,109.34624761168091,116.32571635001551
2023-07-12,102.60611353259903,97.43850950625607,85.45285567122782,110.0826904140299,116.5650295119603
2023-07-13,102.46305810832526,96.50785316957166,87.44773234460192,110.65687815678493,117.52341703947397
2023-07-14,102.11202058671864,95.54606705345303,86.58565021471762,111.153431168083,118.64532999805533
2023-07-17,103.65674324737735,96.64604663220722,86.68131013778215,110.84203790789363,119.03025239887684
2023-07-18,102.5565586194674,96.28686685938972,85.70201075408318,111.76304191992156,119.77681762173486
2023-07-19,101.68371552994489,94.97023352717363,85.0721932835579,111.75683016101725,119.90161433797337
2023-07-20,102.38092700747934,95.43082488844131,84.57167533665782,111.25826562362712,119.14401948170554
2023-07-21,102.01852192872158,95.91240589640798,83.71581053311039,110.95617493050544,118.8806876297814
2023-07-24,102.05411029068749,94.49322925056875,82.87297237854631,113.26630187183342,118.95083744717067
2023-07-25,101.92820946268439,94.74821464094273,82.78659386181798,111.36264399457467,118.95716669221218
2023-07-26,102.31379191217893,95.48592284619356,81.81813793837976,111.96539161593944,116.78186063009517
2023-07-27,103.80553580707397,95.88242453100524,82.54307050252329,110.14511413965096,116.36513025474189
2023-07-28,103.94117871467347,96.52890635641188,81.82171626884252,110.06998408606057,116.47713395657915
2023-07-31,104.65450934992818,95.22093472953094,84.18682010152253,109.63756998449759,116.19633212977752
2023-08-01,102.5717769849033,95.57489890185938,83.84120001494253,107.41822115665845,115.95625881537019
2023-08-02,102.56283475493433,95.32422962983917,83.9351695715689,107.8800757608696,116.5701169888476
2023-08-03,101.74231874807391,94.90307642274014,82.88808282593219,107.51386542189252,115.36527312427553
2023-08-04,100.55000836885381,95.77116793875227,84.34809428421704,105.32257214227971,113.54769404578744
2023-08-07,99.71076806304947,97.2373039965719,85.33180304544324,106.25304193820429,113.19831297450689
2023-08-08,99.41792619067978,99.03745623207013,85.61978428753156,107.83189634602705,114.11222644639561
2023-08-09,100.37282133706972,100.38835385541913,84.50818180825762,109.49454630738099,116.10070221579201
2023-08-10,99.08990205438802,100.31837326143918,84.72028154985945,109.93225440378787,117.0591332422402
2023-08-11,99.15991545406328,100.71311835490104,83.80902630235563,110.02690077523512,115.39910308861847
2023-08-14,98.72045411845691,101.52898168886276,85.0776413112562,111.54258593362903,115.17732640097779
2023-08-15,98.43687002646101,101.69275596805096,85.80319247022152,113.4804176659709,115.51948918562647
2023-08-16,99.46869857854523,101.86655913149023,85.91948222217937,114.82003361334053,115.77112299954113
2023-08-17,100.04540789659337,102.75024566729807,83.88500290320842,113.78953995892529,116.44373674605876
2023-08-18,101.43296561087907,102.73043461124456,83.09733969445372,114.06449682076787,115.42693362805045
2023-08-21,101.31688557642222,102.02476199434052,83.70429575039353,114.61276797171087,115.54812979844364
2023-08-22,100.6544798269533,101.6434211951083,84.75961034885965,112.6024013383381,116.08125031562184
2023-08-23,100.46958771351659,102.33072004680197,85.73926034337164,113.17741688080116,117.09049404413562
2023-08-24,100.75381234872806,102.3747248501375,84.41884885812514,115.82571062381935,116.19733476529453
2023-08-25,100.97225472251259,102.76470466910462,84.70767635148458,116.61593498583676,115.8432910877425
2023-08-28,99.92320017363575,103.49701241091522,85.60651410449418,118.39423839714654,112.79817524941629
2023-08-29,100.05367484888342,103.15104105153274,84.23226342702749,118.6584509691202,112.14419991171592
2023-08-30,100.32240739746743,103.97565796338144,84.2593025191182,118.61904116644344,111.60227035920407
2023-08-31,102.92121721550147,104.41206560874177,84.52415933403542,119.11980329326887,110.51436896420917
2023-09-01,104.91308655269526,103.17195981058399,84.3040373856277,118.19921581534129,110.7418337019852
2023-09-04,104.06334775778502,104.71267354001384,82.79007096962118,117.11234862192832,110.72417684591498
2023-09-05,103.80623051372856,104.23132514587141,82.55387886038508,118.652228431615,108.29403530114278
2023-09-06,102.3390758486056,102.56141151598447,82.31703747552902,120.33989384787094,108.57108898801309
2023-09-07,101.77703639567812,101.53578712110125,82.22812352815122,119.2007592948448,107.61089692856788
2023-09-08,102.13960490341324,100.54454540976843,81.79880745166187,120.40837768793402,108.17808504908987
2023-09-11,103.42007469679228,100.63726337805154,81.46981170813244,120.35184721753058,106.84298130956581
2023-09-12,102.709873428396,100.40219758726762,81.47005099970274,120.80982301795761,106.91780456997537
2023-09-13,102.0810174221015,100.10461364924328,81.86405669749092,121.41565023805722,106.65813551511805
2023-09-14,99.95238235786292,100.76718886089844,81.64787217325845,122.67803105063714,107.02471009105696
2023-09-15,99.82985001601409,101.1507065669863,81.34661882165555,122.82867173728953,107.20112210800912
2023-09-18,98.81437526807856,101.51149340965372,81.45435563793558,124.62286436127144,106.97071166726528
2023-09-19,98.3319203809336,101.96914955655664,79.93658641855716,125.05907429357745,105.38205349005085
2023-09-20,97.51245279078871,102.64040425666772,80.3509569473448,125.89246154618831,103.87832595483282
2023-09-21,97.45955439649802,100.53964481345592,80.38265112538723,124.89775427961706,103.31487895369801
2023-09-22,95.79976015028895,100.21398431626191,80.4467364273685,127.67424089727193,103.34765575136444
2023-09-25,94.44236260216981,98.09198317679503,81.25583623542532,128.3268180849625,102.76205024051987
2023-09-26,96.51343292856613,98.16662024824656,79.7163328507409,129.2967629681417,103.44791435462359
2023-09-27,95.31698049575174,98.20134500429128,78.1895615965068,127.2849650699036,103.20074106597987
2023-09-28,94.31498817239522,99.27315921818007,78.4353088279073,126.29259180229306,102.25052267499952
2023-09-29,96.10191603200377,100.49938202980975,78.46110506521418,127.91682000279991,102.00735756937567
2023-10-02,98.97427079207726,100.74366586313957,78.62618563731559,128.33565291702698,102.27891498433934
2023-10-03,97.86062368517186,100.28094714321354,78.29498275988685,125.95331504605814,102.65279681971418
2023-10-04,97.5399238437157,100.80896894995561,78.84840307787856,127.31880570098242,104.64107705233434
2023-10-05,97.91280375714878,100.31830220864512,79.61905502793181,126.67900839870474,103.98504463217341
2023-10-06,99.65999089227479,100.35703992256589,80.03733969064922,128.53092847441013,103.95023765775608
2023-10-09,98.72080659741684,101.39214165059258,79.86078947556734,128.46945953577287,104.43590563628133
2023-10-10,98.5183625096582,100.86851894800222,78.22647094888899,128.7842178530069,104.45321945398732
2023-10-11,99.32688980339131,101.72515957448765,78.8620761813004,130.363645670315,103.9731953588751
2023-10-12,99.79958138074058,102.45756125022763,79.8634053478985,129.25056568379975,102.4157549008331
2023-10-13,99.46466226971434,101.52456187131406,80.41199256495126,128.02485464252484,101.93467955606104
2023-10-16,99.3713853393601,102.55914939109287,79.73964596237973,127.8246544632119,100.88640566469154
2023-10-17,98.05369534306409,103.31942085122472,80.31085930390738,128.93793515515358,99.19911775923887
2023-10-18,97.85957107908992,103.46616196327716,81.03734866735904,127.28420148044847,98.45231627943583
2023-10-19,97.63827983474947,102.7214942966731,82.3433998225819,125.22874778837567,97.465787118115
2023-10-20,97.90438379637104,101.88343105214628,81.65778871013103,126.31505928621525,98.0756657773518
2023-10-23,97.4011536129624,101.37765491688013,81.50567587419052,125.60593088942117,98.70644062778364
2023-10-24,97.90067456689636,101.96999932888808,82.1498797717675,125.16429236653049,97.85740871532008
2023-10-25,98.93673426790654,101.04059776233181,82.22994101586642,122.91082706428679,97.64213581748649
2023-10-26,99.13027471830547,101.52423278197584,81.34881002010981,122.1279561594979,95.88280774396955
2023-10-27,99.51938560795088,100.31146156974656,81.71947687568178,122.16757198114323,95.44816197539629
2023-10-30,99.61213643199022,100.14701691261807,82.22661103117936,123.35882955097036,95.86808314564759
2023-10-31,99.65207335602643,100.29699686752875,82.33189793392796,122.460082535871,96.70087891198115
2023-11-01,98.97519592094261,102.82073700022293,82.54589676541299,124.5564318690318,96.05222180100952
2023-11-02,99.3286664916821,101.45485263623459,82.36556129163174,123.75617769771272,97.1067189667244
2023-11-03,99.27178077290188,103.00052070237373,83.62564182189016,122.96286546202113,95.68424444435907
2023-11-06,101.4121627523032,103.19624510247476,82.90897104800507,124.91780718364045,94.53568403491315
2023-11-07,103.06157047488492,103.66288947343448,82.4564325834399,125.23232096460217,95.24704507727786
2023-11-08,103.5013904341694,103.82716752698255,82.49848413821867,124.59273931796655,96.89086122062854
2023-11-09,102.75571524633236,104.33166738780922,83.26010137742202,124.44937434209558,97.40908903562871
2023-11-10,101.65963889682006,104.21312521801877,82.05549015980492,126.19517762233528,97.4087555205959
2023-11-13,102.91895043360506,105.7818109002058,81.01973444875628,128.1103197015398,95.33187850057
2023-11-14,103.23100889751005,105.34217629305593,79.41724015431572,127.11902262482626,93.46058447441037
2023-11-15,103.76935705802066,106.58429977945023,79.47499368542222,127.11592882688988,93.61904980754305
2023-11-16,102.01550952496208,105.94208194778211,78.62261409378887,127.28148660631564,93.32175560007295
2023-11-17,103.00723625935684,105.92062889246496,78.3521859382153,126.08277839976559,92.3323814114741
2023-11-20,103.51778607628306,104.83318830748725,78.90366279013234,126.06300380045971,92.42987359047758
2023-11-21,102.41560947270673,105.353424039185,78.43044827088683,126.12015210939931,92.57337259456952
2023-11-22,101.97461290026565,106.92973118700122,78.64350483882241,127.61745235938047,93.48917984468011
2023-11-23,102.28479814826177,106.88979378434544,78.4398166532908,129.21935489497747,93.65442974525526
2023-11-24,102.37942136710312,106.72223046033832,79.00039141404811,128.8461802642836,94.84990288733553
2023-11-27,102.12157520971681,105.58151540466683,79.40839457070433,128.62224311229627,94.89543610349288
2023-11-28,102.05676056731853,105.38184639150394,78.89238832579535,129.53131718089756,94.82397355316601
2023-11-29,101.84065245306482,103.75812230266321,78.79095714540088,128.82704894084688,95.87692950837143
2023-11-30,102.036948307228,102.85638176638349,79.64949269976016,129.6394583873209,94.98138983482413
2023-12-01,103.59094325939566,103.13115460529114,79.99542423058902,129.57736755052,97.73164931680225
2023-12-04,101.00634345140698,104.54228763074215,78.91724843812449,128.37865637029202,98.13833110299332
2023-12-05,100.80770776872751,107.56375746815043,79.46812484820508,127.20701295293344,98.55219613028629
2023-12-06,101.02620542968039,106.97743385133403,78.64231314243531,129.11279079932362,99.11068714178415
2023-12-07,101.3662182994638,108.5673714388494,79.79293928711904,128.962563244051,101.02910486108054
