,AAPL,MSFT,AMZN,GOOGL,META
2022-05-02,107.13255453963164,92.63843555153409,95.83630464175836,98.703507479858,108.69599552966002
2022-05-03,107.85414202046861,91.85035400556266,95.14858050749045,98.05660466221438,107.95587695524895
2022-05-04,106.33646012847322,91.58779731987737,95.73784749897905,97.250051462949,107.61387038384387
2022-05-05,106.03948313016191,92.9417449606068,95.82075163547945,95.69925834998315,106.20052348409142
2022-05-06,105.58409881967623,94.70310291278182,96.5921836558342,96.01629152628107,104.74287321594147
2022-05-09,104.95366867803284,94.42325358014928,97.77343253581462,95.71471084615598,103.92714942612334
2022-05-10,104.70716818574071,96.2778204708703,98.00094292927767,93.5082857219538,104.05844430412286
2022-05-11,106.32675985841253,96.3506113586293,99.15632282556057,93.04589825095617,102.87830268683456
2022-05-12,105.4522961577027,98.09443629085752,96.89758968134853,92.24818064264555,102.80034687275312
2022-05-13,106.52092716857192,98.04216721152338,98.49040844827394,93.75071923085875,103.93588882244372
2022-05-16,104.78522376791342,98.21001953270064,98.90005441155884,92.20474103993827,102.6326859026409
2022-05-17,104.47668297327408,98.60904451701288,100.01180433318714,90.92164053130267,102.4620002391426
2022-05-18,104.68872754111196,101.83476243501997,98.83872336951177,91.97324678382098,103.55880004908093
2022-05-19,105.34636873024421,102.74645785231166,98.06021866088818,93.26690887520489,103.16780980551891
2022-05-20,106.14073867628562,102.06314945587263,98.24271977585069,92.6117053303979,102.61870099075443
2022-05-23,107.0289554119612,103.09817738396083,98.26528096804734,92.06498467779022,103.86117432250515
2022-05-24,106.6990397203063,102.76690725745543,98.58325859011198,92.67113440431557,103.58506138945125
2022-05-25,106.24934472919523,102.30575070765381,99.69809880479059,90.57570667850187,104.77739736185063
2022-05-26,107.20773483479664,103.28084200284712,97.99283899032017,88.94107768890443,105.26992107341017
2022-05-27,107.04564754884305,103.3542858973592,98.9913621373932,88.72722431935325,104.95159900029624
2022-05-30,105.73103807458696,103.68407279073071,99.03916859773389,90.14916377657828,105.4984422375187
2022-05-31,104.58139008254412,103.74006197904973,98.87709316547185,89.7931213594114,105.87939702205422
2022-06-01,103.66567917899448,104.1314660663101,97.47212535514842,89.91976212460754,107.00863269868353
2022-06-02,104.22402878749774,104.6167692448313,98.00288627462841,90.98144944251811,106.46603938213855
2022-06-03,104.41433376903085,102.65092835206543,95.70359389432525,92.95583434056348,106.55253137880021
2022-06-06,105.17985780114564,103.37880019942614,96.36468454678449,92.4581394921239,106.52960834364993
2022-06-07,104.77333366417207,102.40952437659023,94.97547812363206,92.47955830695925,107.32530334738675
2022-06-08,104.98155695169771,100.98345872358443,95.06428171351189,94.21771121310044,106.27314810567752
2022-06-09,105.68263467499068,100.96486812417471,94.98905021084755,92.83151545003012,107.40238828112032
2022-06-10,105.39836516231516,101.09012301075833,96.14495547424455,93.82787615244818,107.9475765327326
2022-06-13,105.92326083762869,100.43164676001686,96.0117379016015,92.91441899855326,106.57793015108996
2022-06-14,105.26654087354572,101.31025934122569,95.38573778702832,93.04689071606848,107.91664076412741
2022-06-15,104.92702197381935,99.99957452974174,94.94170210978389,92.85855086310693,110.39888289974343
2022-06-16,104.56905857535273,99.63330475520449,96.19639364951816,92.00999945339431,111.55506827192379
2022-06-17,103.36736613659723,99.09190496099475,96.75237105229148,91.14633041609505,113.20362661578469
2022-06-20,103.91352149056495,99.08537772431629,96.41854308719319,91.43518724927978,113.34564057032412
2022-06-21,103.4682710395763,99.40182986348614,96.2293182346941,92.386954027531,111.52255607931778
2022-06-22,103.52260005514266,98.4443676398302,94.77089086182288,92.30408666931646,109.52859564482047
2022-06-23,104.06309662363485,99.1996434331829,95.17783087297875,92.40578159425962,109.85227218427947
2022-06-24,104.57062968357182,99.30187405624166,93.55494292909694,92.97227112230226,109.24758133998111
2022-06-27,105.31086301225304,97.47978088996912,94.29864809092395,92.11014608558243,108.29629383987044
2022-06-28,105.24928945133212,95.62736908711874,94.4577901092277,92.83112906674693,108.27166282563661
2022-06-29,104.84664286318008,95.65384308296073,96.77827983156881,93.63230445865321,108.98380772602509
2022-06-30,104.80500792131376,95.48089742353304,95.75771810592806,96.14060160425592,107.45495567235237
2022-07-01,103.0926616950812,95.42036252762381,95.69773311331821,95.81801143665167,107.01649340462313
2022-07-04,101.65219028791847,95.43183040023408,97.47320188480924,95.41825001528478,108.68803053412006
2022-07-05,100.35662490663717,95.68559581626859,98.68089725229527,96.19328173755665,107.56860064565114
2022-07-06,99.40054760883872,96.63531646613247,98.03546134214656,97.02324223914654,108.55168309466269
2022-07-07,99.83864821915307,95.60577443598422,98.2945848787516,96.54407974573935,108.06999227531453
2022-07-08,98.97829409246997,94.52964645061218,98.33587664232208,96.19410355740887,108.70491740658983
2022-07-11,98.64415185560395,93.53916875839256,98.65298496743785,96.75474460895204,109.9483056292725
2022-07-12,99.9741079479314,93.84734121221884,98.0053124437017,95.99571242068716,110.8106760792124
2022-07-13,99.65842532243477,95.06101097300792,97.95698774688347,95.64067385461996,111.86745357023149
2022-07-14,100.43630524459162,94.68972671139394,96.44259472588914,95.76469759613998,110.63082804853117
2022-07-15,99.54278692860338,92.38720669773464,96.61163629936183,96.76191752022837,111.91452182636696
2022-07-18,99.37824192002661,90.86260994121005,97.08621510766315,96.21714042206058,111.00868603141532
2022-07-19,98.47798050234492,90.14488574681259,96.90442709977096,94.49847266042993,111.34170192133026
2022-07-20,98.18393862850597,89.67938568662716,95.39009015258412,92.7416524937964,111.6742699911239
2022-07-21,99.0520753627944,89.34962480249536,96.37627051965251,91.61761591780339,112.26223920366556
2022-07-22,97.39477080480037,89.41986433493668,96.76692628204805,90.45856400156363,112.68621781483009
2022-07-25,97.85793243047769,89.17719900098298,96.10536236686484,90.35494814392715,111.78406540457246
2022-07-26,98.13009652188322,90.15395197284901,95.87441038274005,89.32281839658386,110.32939031596456
2022-07-27,97.58781255637307,89.58237682175306,94.48418025591093,88.73278438697997,111.3405848479623
2022-07-28,96.22527294833847,88.84874537424761,93.5576959068712,88.08379452732672,111.59231452670126
2022-07-29,96.3332303879533,89.31095789711662,93.09311241535053,87.73171752477599,112.9274920785915
2022-08-01,95.86283845513393,87.98512520852051,94.28144542720041,88.93524642414769,112.92214742119198
2022-08-02,96.12459031647768,88.36400341461821,93.71791584216244,89.56172143333009,111.39104929110705
2022-08-03,96.1840638288897,88.49005894149026,94.35757095132001,89.61200601478232,112.5174446972209
2022-08-04,97.77622762723017,88.39503407651526,93.88854148213768,89.23550905064515,112.14633348792216
2022-08-05,97.58149938047536,89.846131169483,94.15928085389665,88.88529491721019,112.57555565902595
2022-08-08,96.62649171690346,89.3245600906194,94.06385596470818,89.21276922011253,111.89377769079216
2022-08-09,96.8386025388386,91.22048250954732,94.92664509241301,89.77134916323173,113.79436740373032
2022-08-10,97.09070728421787,91.05148777994889,94.45809745889923,88.99584628651253,112.84637457011316
2022-08-11,98.45873672776916,89.93210365961343,93.02153639925749,89.0639370170513,112.51123452588277
2022-08-12,99.32414130900729,90.03101100044465,91.78157323734743,87.30766935629299,112.67725324772708
2022-08-15,99.7191133270046,89.10288610020785,91.3312288144192,87.52771161686933,111.4978984641002
2022-08-16,101.22951817578978,88.47094271265995,90.23362818184924,88.23263799306817,111.91178624589966
2022-08-17,100.07328477719986,88.85843631443517,90.64078666859533,88.02107316257838,113.77582248526859
2022-08-18,99.47488995263858,89.38924036325172,90.25568745127043,89.6704715367093,113.26445807324468
2022-08-19,98.59686742996557,88.87035692972582,92.46153124442338,88.9192930850751,113.75839411328334
2022-08-22,98.25256846893987,89.7881220593596,90.9050480392767,89.14850219432809,110.71756460543185
2022-08-23,96.9479785574354,90.8698054819434,91.1267929097763,89.15222444784442,110.71875017492438
2022-08-24,97.604738317705,92.22126931309869,90.14074978010798,89.09848393979311,110.4168535088355
2022-08-25,97.42704228147134,92.74788747912507,89.73297553787445,89.03228861681636,109.5605982394857
2022-08-26,96.04297529889261,94.05871470961293,89.89591638803353,89.1633559714042,110.7961813599129
2022-08-29,95.11055576315319,92.34312211296832,87.86475899656324,89.95861534899021,110.479487765229
2022-08-30,95.4473797571131,92.08685079173668,88.10832857347438,91.24307484594013,110.32770769731258
2022-08-31,96.28921935615045,91.3284281156152,89.83693005077491,91.2775253856895,109.95631703136036
2022-09-01,98.27047961239576,91.47396242511756,89.4662765156693,92.06158504481412,107.91188454916423
2022-09-02,101.21655167494545,90.98911426807682,89.73490592668054,91.45436331715163,106.7399119394594
2022-09-05,101.67753581827942,90.87439674289926,90.69561874662854,92.19442301484109,107.81384481198334
2022-09-06,100.71663812085674,92.63805759037896,90.5832679985483,91.53118424016189,105.60509036215817
2022-09-07,98.63148665521013,92.5179655990484,90.09457159944493,92.57196341831411,104.8408431629575
2022-09-08,98.93545447719674,92.93875906105094,88.10264455510838,94.67904838324057,104.46438712279719
2022-09-09,98.17368948161783,92.76023800737684,88.70466290607973,94.60136402676518,106.34435267408844
2022-09-12,97.80587814568939,92.86763605361357,88.63978285362181,92.58678861537815,107.20774311368466
2022-09-13,97.24793136713043,92.91038049095619,87.78177760389809,92.11757319030227,106.6547275130339
2022-09-14,97.14996369462028,93.36519381635132,87.92814104209403,93.29667616185468,108.09839836137829
2022-09-15,98.23038670674177,94.49734075299442,87.45139018587075,93.85164114879933,107.3437981120372
2022-09-16,98.42413910701596,96.10541230486027,87.02529616851598,94.12318337498405,108.47586958408569
2022-09-19,98.30744302476985,96.44200417961518,87.58955437261487,95.11541694134756,107.05459903148211
2022-09-20,97.33349788545108,97.05106697009685,86.45965806503186,95.6155633879896,108.2530512939068
2022-09-21,95.75533789481968,95.97892714705843,87.40487658379173,96.82573879950569,107.85742515303679
2022-09-22,95.32892651011255,95.93298656164038,86.22621205645035,97.75917852329387,106.79650220430989
2022-09-23,95.31578865775813,96.87803204493721,85.69094849606859,99.29786764179556,106.60748648573002
2022-09-26,97.0547031256576,97.75970443999857,87.38963329875263,99.69465430832835,106.9463365152896
2022-09-27,97.2201033342159,98.005987076734,88.41575794911004,100.64149540306585,106.46110385862855
2022-09-28,98.21951371461162,98.91812710272366,88.53750530744546,100.37301347569327,107.0953149124352
2022-09-29,97.76943020929689,99.44454738652364,87.74377756315359,99.81103745351587,106.51536986078511
2022-09-30,96.65640910430088,100.68564512731687,87.31552008563249,101.5698205647229,107.22109560295443
2022-10-03,95.76634786269055,101.01780922545247,87.41448305541743,101.83038083601386,107.73938803698478
2022-10-04,95.11237504105193,100.6994005731297,87.48227586240738,102.69437063533371,107.71684802399565
2022-10-05,97.19738278509391,101.07858258082993,87.43778413305587,102.86266015365267,107.28535818982907
2022-10-06,96.44085493661495,98.19863508415203,87.4458003470384,102.30203297000867,107.49105034795701
2022-10-07,97.29180973559465,98.61478239889443,87.29344950632758,102.35420280330239,108.12739647696353
2022-10-10,96.45586425504332,95.11979003674578,86.0781529124822,103.87614900072222,110.42406834819944
2022-10-11,97.39757067648675,93.53188656666696,85.66895697278028,104.49630534567082,111.5108978512742
2022-10-12,97.81234325991542,93.99297984340531,86.49068943027916,102.76419386473763,112.64961218281344
2022-10-13,97.69832350713465,94.48068200140229,85.3494007840323,102.58426301711079,116.2295768644864
2022-10-14,97.69757853472433,93.42613298715563,85.22185145339496,104.47078646885228,116.87756465203982
2022-10-17,97.0987883732851,92.80031944826207,84.55991481090199,104.28937720788352,117.49236656011956
2022-10-18,97.57190751032934,94.11858144756764,84.68799350444418,102.46945164889267,118.36978750301672
2022-10-19,97.16783920095057,93.701593048721,84.39325713163541,104.4695049668364,117.22836347026862
2022-10-20,96.02261404155995,95.86532997180245,85.6836001020779,105.22691729692588,116.75583111721247
2022-10-21,94.84124143714706,95.90184258179522,86.1532144735057,105.19534042960184,116.2128179790233
2022-10-24,95.04307692037163,96.33248151959988,85.06445328941862,104.84728149698684,117.01466721310243
2022-10-25,96.59443613932315,97.94188582924697,85.67161209147531,106.03066542810741,116.85776857820139
2022-10-26,96.78781021229211,98.10953633517377,85.04453025749025,105.49974277518288,117.06622219770794
2022-10-27,96.71172781734445,97.16991357089915,84.58906821775976,106.76082787064698,118.3935592294699
2022-10-28,97.02735382341942,97.10218308246858,84.88889053144744,107.3841972302575,119.46767467389235
2022-10-31,98.34217258690003,97.10644524698739,84.50627204409878,107.69033618498172,119.3223458877406
2022-11-01,98.59758607980457,95.82851901932159,85.29828213058201,107.8903031293142,118.57298390950268
2022-11-02,98.23253823357204,95.62191338260298,84.67405298542768,107.74478392966924,119.97476347318955
2022-11-03,99.36504522814347,94.95281579118014,84.18525178886624,108.92087704950879,120.95521197212462
2022-11-04,99.83191866999579,95.8729301020295,83.66795427357121,108.025606007884,119.07550168952707
2022-11-07,101.41748563561761,95.94448938455615,83.22931691984905,106.33016744398954,118.75068609164963
2022-11-08,101.64413727705508,95.71182280936324,84.18287940920038,107.02831671519392,118.99498806599722
2022-11-09,100.44729604801306,95.64849983368917,84.74777829233528,107.74914834146377,119.97335450125289
2022-11-10,99.12201643831257,95.9005034901887,86.243869111294,108.31116440445487,121.11865528036671
2022-11-11,100.81234918017081,96.53246474840165,88.25721180604934,108.7971914435155,121.5116019186841
2022-11-14,102.60611353259903,95.6104622417018,87.3871496204276,108.49239912368316,122.27373032165734
2022-11-15,102.46305810832526,94.6576194199039,87.48369504093075,109.39387961568279,122.40112859729501
2022-11-16,102.11202058671864,95.74737069430358,86.49533055380991,109.38779953416291,121.62774063301536
2022-11-17,103.65674324737735,95.39153080170325,85.85968303723104,108.89980360950848,121.35891926602129
2022-11-18,102.5565586194674,94.08714035717823,85.35453193419028,108.60411666014961,121.43053145295264
2022-11-21,101.68371552994489,94.54344884927536,84.49074462697497,110.86527333748528,121.43699263982262
2022-11-22,102.38092700747934,95.02055181308923,83.64010455282818,109.00196935902433,119.21633932737315
2022-11-23,102.01852192872158,93.61457156738942,83.5529264540715,109.59193988593124,118.79092163349425
2022-11-24,102.05411029068749,93.86718594267452,82.57550580212265,107.8102488037315,118.90526020672907
2022-11-25,101.92820946268439,94.59803447144239,83.30714886642296,107.73671136329679,118.61860467917444
2022-11-28,102.31379191217893,94.99084923334418,82.57911725620039,107.31346361200171,118.3735267059395
2022-11-29,103.80553580707397,95.63131966272347,84.96611420063314,105.1411607261175,119.00018159834585
2022-11-30,103.94117871467347,94.33551038153072,84.61729480454505,105.59322489782488,117.77022110430735
2022-12-01,104.65450934992818,94.68618317158707,84.71213421135566,105.2347775162228,115.91475208706228
2022-12-02,102.5717769849033,94.43784478066326,83.65535487344444,103.08993545470867,115.55808768624173
2022-12-05,102.56283475493433,94.02060772188669,85.12888125381215,104.00068107412666,116.49105294294073
2022-12-06,101.74231874807391,94.88062717510346,86.1216959348479,105.54606679424519,118.52098122794641
2022-12-07,100.55000836885381,96.33313017453355,86.41234293960956,107.17347176274714,119.49939206893178
2022-12-08,99.71076806304947,98.11654345841421,85.2904506637664,107.60190128634093,117.80475630084197
2022-12-09,99.41792619067978,99.45487958306792,85.50451375398805,107.69454133609528,117.57835637275369
2022-12-12,100.37282133706972,99.38554971281772,84.58482326880325,109.17809687381428,117.9276520118177
2022-12-13,99.08990205438802,99.77662421726471,85.86518149581428,111.07485028712193,118.1845314790914
2022-12-14,99.15991545406328,100.58490113903058,86.59744888109748,112.38606894366856,118.87116678536636
2022-12-15,98.72045411845691,100.74715254160789,86.71481509511172,111.37741977987257,117.83316700619197
2022-12-16,98.43687002646101,100.91933957354091,84.66150316402732,111.64654808317576,117.95688967764812
2022-12-19,99.46869857854523,101.79480903421685,83.86654877489632,112.18319693643429,118.50112382613129
2022-12-20,100.04540789659337,101.7751821938659,84.47912325510065,110.21544622299058,119.53140662992759
2022-12-21,101.43296561087907,101.0760713663257,85.54420660879826,110.77827253792229,118.61962821600946
2022-12-22,101.31688557642222,100.69827651452074,86.53292495223943,113.37042752882056,118.25820401046916
2022-12-23,100.6544798269533,101.37918442771576,85.20029078323306,114.1439006487617,115.14960853926888
2022-12-26,100.46958771351659,101.42278004661706,85.49179187277969,115.88450743572052,114.4820001851087
2022-12-27,100.75381234872806,101.80913358709907,86.39894991815969,116.1431192075095,113.92877336482002
2022-12-28,100.97225472251259,102.5346318693442,85.01197818242808,116.10454481712394,112.81819316717063
2022-12-29,99.92320017363575,102.19187757001451,85.03926756791253,116.59469174652915,113.050399720632
2022-12-30,100.05367484888342,103.00882667337552,85.30657608907933,115.69361895890518,113.03237478308293
2023-01-02,100.32240739746743,103.4411763250189,85.08441653270313,114.62979126710306,110.55157359142551
2023-01-03,102.92121721550147,102.2126018132416,83.55643574849954,116.13702857587444,110.83440284391062
2023-01-04,104.91308655269526,103.738989014023,83.3180572742628,117.78891871957448,109.8541942587704
2023-01-05,104.06334775778502,103.26211650104322,83.07902351424134,116.673931636017,110.43320619670128
2023-01-06,103.80623051372856,101.60773078202128,82.98928651505526,117.85595083347175,109.07027038124531
2023-01-09,102.3390758486056,100.59164329006502,82.55599637843798,117.80061870070497,109.14665343555217
2023-01-10,101.77703639567812,99.60961876976755,82.22395521234411,118.24888629183503,108.88157122167357
2023-01-11,102.13960490341324,99.70147458786438,82.22419671897026,118.84187113588543,109.25578754943311
2023-01-12,103.42007469679228,99.4685945871605,82.62184961848115,120.07749189448522,109.43587711780374
2023-01-13,102.709873428396,99.17377777240635,82.4036639339263,120.22493928727076,109.2006634541399
2023-01-16,102.0810174221015,99.83019194157178,82.0996219634047,121.98109846604342,107.57888750958713
2023-01-17,99.95238235786292,100.21014345797849,82.20835606958215,122.40806158374417,106.04381270321545
2023-01-18,99.82985001601409,100.56757547687904,80.67653728050804,123.2237826237162,105.46861987345702
2023-01-19,98.81437526807856,101.02097604808706,81.09474352262399,122.25016124492352,105.50207994860553
2023-01-20,98.3319203809336,101.68598899834684,81.12673108490273,124.96779166718702,104.90426668448947
2023-01-23,97.51245279078871,99.60476374229248,81.19140960679199,125.60653546910781,105.60442858050901
2023-01-24,97.45955439649802,99.28213144193585,82.00799902789335,126.55591937958135,105.3521026242978
2023-01-25,95.79976015028895,97.17986200832443,80.45424488635888,124.58676774134454,104.38207562247564
2023-01-26,94.44236260216981,97.25380505717985,78.91334073308333,123.6154308852075,104.13384140537876
2023-01-27,96.51343292856613,97.28820692052699,79.16136277860643,125.20522856056027,104.41105980860077
2023-01-30,95.31698049575174,98.35005472939984,79.1873978045442,125.61518301966375,104.79273572568152
2023-01-31,94.31498817239522,99.56487534741973,79.35400648182363,123.28334614600942,106.82246439767762
2023-02-01,96.10191603200377,99.80688767549215,79.01973775100265,124.61989101589721,106.15275607834033
2023-02-02,98.97427079207726,99.34847160626015,79.57828092774612,123.99365619031015,106.11722350461092
2023-02-03,97.86062368517186,99.87158353299219,80.35606658966091,125.80631910945952,106.61301590092921
2023-02-06,97.5399238437157,99.3854793207174,80.77822319776135,125.74615319452131,106.630690649007
2023-02-07,97.91280375714878,99.42385682692554,80.60003870619006,126.05423923863783,106.14065979062329
2023-02-08,99.65999089227479,100.44933352580026,78.95059174512767,127.60018621305946,104.5507523415869
2023-02-09,98.72080659741684,99.9305797975731,79.59208059930297,126.51070138913425,104.05964831879658
2023-02-10,98.5183625096582,100.779254838861,80.60267879292759,125.31097307296231,102.98952171465403
2023-02-13,99.32688980339131,101.50484618157853,81.15634413005402,125.115016753784,101.26705996936154
2023-02-14,99.79958138074058,100.58052241973496,80.47777380102139,126.20469802856526,100.50469038434193
2023-02-15,99.46466226971434,101.60548969179459,81.05427470639633,124.5860203385225,99.49759566417042
2023-02-16,99.3713853393601,102.35869166805924,81.78748898086519,122.57413832561764,100.12018808388189
2023-02-17,98.05369534306409,102.50406828863893,83.10562989024642,123.63742210152759,100.76411230466857
2023-02-20,97.85957107908992,101.76632501198182,82.4136722654368,122.94332586776065,99.89738115284499
2023-02-21,97.63827983474947,100.93605460843034,82.26015136306376,122.51104923519219,99.67762059501824
2023-02-22,97.90438379637104,100.43498149888089,82.91031847786878,120.30535307877948,97.88161690515652
2023-02-23,97.4011536129624,101.02181791869907,82.99112082675131,119.53907753686588,97.4379103470159
2023-02-24,97.90067456689636,100.10105851448276,82.10183344517672,119.57785357901274,97.86658535230627
2023-02-27,98.93673426790654,100.58019639047711,82.47593146126687,120.74385877130437,98.71674189317609
2023-02-28,99.13027471830547,99.37870229039665,82.98776001731743,119.86416347055211,98.05456263150418
2023-03-01,99.51938560795088,99.21578674347627,83.09402153179177,121.916074215327,99.1310422427155
2023-03-02,99.61213643199022,99.3643720901092,83.3100012912462,121.1327838988201,97.67891428013749
2023-03-03,99.65207335602643,101.8646448942389,83.12799650188313,120.35628836220904,96.5064105473514
2023-03-06,98.97519592094261,100.51146138511893,84.39974124894475,122.26978906581132,97.23260089021164
2023-03-07,99.3286664916821,102.04275685406003,83.67643645200924,122.57763575735584,98.91068464465907
2023-03-08,99.27178077290188,102.23666128516118,83.2197089640954,121.95161201592448,99.4397156320796
2023-03-09,101.4121627523032,102.69896650224597,83.26214977848106,121.81128610279508,99.43937516446667
2023-03-10,103.06157047488492,102.8617169947712,84.03081709772754,123.52008169917875,97.3192027830307
2023-03-13,103.5013904341694,103.3615256974864,82.81505512738596,125.39462643651271,95.40889905606267
2023-03-14,102.75571524633236,103.2440858076063,81.76971171231469,124.42434295808813,95.57066781727646
2023-03-15,101.65963889682006,104.79818486027416,80.15238357160212,124.42131474273899,95.26717610266778
2023-03-16,102.91895043360506,104.36263825316863,80.21067171116563,124.58336301451847,94.25717704670694
2023-03-17,103.23100889751005,105.59321169144376,79.35040187750671,123.41006512472387,94.35670158443168
2023-03-20,103.76935705802066,104.9569656064981,79.07747044332471,123.39070970902692,94.50319202286674
2023-03-21,102.01550952496208,104.93571203522896,79.63405216386582,123.44664658333693,95.43809053620242
2023-03-22,103.00723625935684,103.85838315912785,79.15645722875453,124.91220693746841,95.60678529850959
2023-03-23,103.51778607628306,104.37378141065537,79.37148600238653,126.48015220922215,96.82717972444216
2023-03-24,102.41560947270673,105.93543105975488,79.16591233168218,126.11488816554119,96.87366214319105
2023-03-27,101.97461290026565,105.89586502027473,79.73167617788827,125.89569805201933,96.80070985759633
2023-03-28,102.28479814826177,105.72985980580864,80.14345610687081,126.78550149253019,97.87561612964282
2023-03-29,102.37942136710312,104.59975183866541,79.6226733349321,126.09616238949779,96.96140769841298
2023-03-30,102.12157520971681,104.40193947400422,79.52030323416682,126.89135031262086,99.76900012649025
2023-03-31,102.05676056731853,102.79331379652416,80.38678601459523,126.83057568256828,100.1841597545286
2023-04-03,101.84065245306482,101.89995821286719,80.73591973788541,125.65727488213206,100.60665236822118
2023-04-04,102.036948307228,102.17217604050101,79.64776357044225,124.5104680598655,101.17678589391413
2023-04-05,103.59094325939566,103.57018746047157,80.20373929102297,126.37584706817503,103.13519567229321
2023-04-06,101.00634345140698,106.56356176438831,79.37028327479574,126.22880404917571,103.9973877471247
2023-04-07,100.80770776872751,105.98269015460806,80.53156044732151,128.3678160833012,102.3824407877803
2023-04-10,101.02620542968039,107.55784349897581,81.39307138257713,127.76125713472197,103.87101874406133
2023-04-11,101.3662182994638,107.86347496113092,81.66201866858913,128.18511058826317,103.55894414797524
